Time,Lag
10.72101879119873,0.2915337085723877
12.081629753112793,0.23398995399475098
13.306465864181519,0.057621002197265625
14.486450910568237,0.1609508991241455
15.668020963668823,0.2550792694091797
16.88789987564087,0.044016122817993164
18.10353684425354,0.11201596260070801
19.322300910949707,0.20321416854858398
20.48916983604431,0.2914261817932129
21.723397731781006,0.06778526306152344
23.008906841278076,0.1766819953918457
24.187803745269775,0.03125
25.367778062820435,0.13089394569396973
26.57282781600952,0.18300175666809082
27.937896966934204,0.24634504318237305
30.834855794906616,0.051042795181274414
32.46725869178772,0.027101993560791016
33.8163046836853,0.30173301696777344
35.239776849746704,0.2062380313873291
36.59465789794922,0.04323625564575195
37.70841383934021,0.2640230655670166
38.828468799591064,0.029970884323120117
39.94246697425842,0.11409211158752441
41.0525848865509,0.19901371002197266
42.219785928726196,0.2846031188964844
43.36628985404968,0.08327603340148926
44.49276065826416,0.17748594284057617
45.615229845047,0.2735171318054199
46.96075892448425,0.3594319820404053
48.16253685951233,0.28121280670166016
49.31950092315674,0.3263998031616211
50.90681600570679,0.40482091903686523
52.166743993759155,0.10222005844116211
53.47426891326904,0.11157703399658203
54.56895589828491,0.29330992698669434
55.674968004226685,0.07512283325195312
56.916735887527466,0.05734682083129883
58.06375288963318,0.1340012550354004
59.20896363258362,0.2189807891845703
60.3796968460083,0.3143279552459717
61.502896785736084,0.28433895111083984
62.61092281341553,0.0358579158782959
63.740805864334106,0.09818410873413086
64.9847149848938,0.19566988945007324
66.10612988471985,0.27392578125
67.23141694068909,0.04045271873474121
68.42174983024597,0.1345229148864746
69.55379891395569,0.23538899421691895
71.27398777008057,0.339324951171875
72.56828689575195,0.053800106048583984
73.75279688835144,0.06963992118835449
74.96460890769958,0.13184380531311035
76.07918095588684,0.21846508979797363
77.16628384590149,0.31250882148742676
78.28205800056458,0.098052978515625
79.3724627494812,0.1980419158935547
80.4624297618866,0.2976658344268799
81.56376910209656,0.08696389198303223
82.66225790977478,0.19470500946044922
83.77338600158691,0.2897651195526123
84.945072889328,0.3802759647369385
86.05334281921387,0.1729578971862793
87.18073081970215,0.26949000358581543
88.34845185279846,0.3668558597564697
89.47184681892395,0.1623382568359375
90.70670890808105,0.265491247177124
92.01949095726013,0.29867029190063477
93.553475856781,0.27277612686157227
94.96536493301392,0.29680681228637695
96.38280582427979,0.0563809871673584
97.50566482543945,0.017724275588989258
98.60713291168213,0.10358095169067383
99.71048378944397,0.20205998420715332
100.8071129322052,0.2988748550415039
101.97197389602661,0.09587812423706055
103.07860779762268,0.17611002922058105
104.19639706611633,0.26532912254333496
105.39724779129028,0.1008758544921875
106.50123596191406,0.12409281730651855
107.63674688339233,0.21484684944152832
108.7468888759613,0.3097810745239258
109.92952799797058,0.41310882568359375
111.06485080718994,0.13147211074829102
112.39359378814697,0.15802812576293945
113.61455368995667,0.24024295806884766
114.81438279151917,0.1954329013824463
116.05685591697693,0.28109002113342285
117.13316082954407,0.05598092079162598
118.21483063697815,0.16011428833007812
119.31421780586243,0.25124502182006836
120.43965005874634,0.34259700775146484
121.54102396965027,0.10876893997192383
122.71279382705688,0.30446910858154297
