Time,Lag
10.128306865692139,8
11.444011926651001,9
12.485927104949951,11
13.553793907165527,7
14.67259693145752,8
15.736786842346191,9
16.98739504814148,10
18.04633116722107,11
19.08901596069336,12
20.178846836090088,6
21.290529012680054,7
22.41459894180298,8
23.596287965774536,10
24.867105960845947,11
25.92514705657959,12
27.189743995666504,6
28.32322883605957,7
29.478641033172607,8
30.51684284210205,10
31.836590051651,11
33.02310395240784,12
34.10499596595764,13
35.22866892814636,7
36.34404492378235,8
37.47653388977051,9
38.54605793952942,11
39.820756912231445,12
40.94935703277588,13
42.02723288536072,14
43.46853709220886,8
44.61709690093994,10
45.70704412460327,11
46.77064108848572,12
48.12894892692566,13
49.27742791175842,14
50.3243408203125,15
51.68715000152588,8
52.87155199050903,10
53.94990587234497,11
55.06981801986694,12
56.122015953063965,13
57.386240005493164,14
58.62120699882507,15
59.74963188171387,17
60.88587689399719,18
62.22898817062378,12
63.290504932403564,13
64.36193513870239,14
65.41031002998352,15
66.49733901023865,17
67.57870101928711,18
68.95414805412292,19
70.34309697151184,20
71.58734679222107,21
72.80653476715088,23
73.87156915664673,24
74.98768782615662,16
76.04168009757996,17
77.10153007507324,18
78.18873000144958,19
79.334969997406,20
80.57114481925964,21
81.69637608528137,23
83.0944459438324,24
84.3246078491211,25
85.41685390472412,26
86.50098204612732,28
87.6913390159607,21
88.77863907814026,22
90.01360988616943,23
91.10535001754761,24
92.3049111366272,25
93.57490086555481,26
94.79948401451111,28
95.96519994735718,29
97.20813488960266,30
98.6364221572876,31
100.22671413421631,33
101.51069498062134,34
102.69612002372742,36
103.80280995368958,37
104.92858290672302,27
106.00927400588989,28
107.14753198623657,29
108.24378490447998,30
109.44308805465698,31
110.60155010223389,33
111.82609295845032,34
112.94262909889221,35
114.45374584197998,36
115.91045093536377,38
116.98171305656433,39
118.07592797279358,40
119.32080292701721,41
120.75867891311646,31
121.83602404594421,33
122.9498360157013,34
124.06986379623413,35
125.18515181541443,36
126.27290487289429,37
127.50032782554626,38
128.82196593284607,40
130.19942593574524,41
131.57714986801147,42
132.8111128807068,44
133.87032389640808,45
134.93993997573853,46
136.11999797821045,37
137.32256197929382,38
138.5941801071167,39
139.83520889282227,41
141.0411069393158,42
142.1412889957428,43
143.22487497329712,44
144.3819010257721,45
145.7956669330597,46
147.22497606277466,48
148.55792999267578,49
149.76169991493225,51
150.91800808906555,52
152.09626579284668,53
153.3369860649109,44
154.460186958313,45
155.5722029209137,47
156.68946886062622,48
157.903235912323,49
159.0612530708313,50
160.22734093666077,51
161.3256938457489,52
162.5624589920044,53
163.92637586593628,55
165.0066258907318,56
166.16905999183655,57
167.37244200706482,58
168.6740641593933,51
169.75542402267456,53
170.8212399482727,54
171.92217111587524,55
173.00203108787537,56
174.18461799621582,57
175.44775700569153,58
176.8117699623108,60
178.17178106307983,61
179.7120339870453,62
180.9301290512085,64
182.11917996406555,65
183.50671696662903,66
184.74710607528687,68
186.03816890716553,69
187.2100977897644,61
188.29451394081116,62
189.75443387031555,63
190.8835461139679,65
192.06840109825134,66
193.24047684669495,67
194.36611604690552,68
195.45008897781372,69
196.61305809020996,71
198.1041030883789,72
199.48516988754272,73
201.18913197517395,75
202.28516912460327,76
203.55115580558777,77
205.24708795547485,68
206.3827269077301,69
207.47630310058594,70
208.58608603477478,72
