Time,Scan
3.41444730758667,0.5373268127441406
5.311279296875,0.4157280921936035
6.751381158828735,0.2390918731689453
8.15228819847107,0.17660117149353027
9.65609335899353,0.22182106971740723
11.28122329711914,0.1942000389099121
12.686954021453857,0.16518092155456543
14.132893323898315,0.25789690017700195
15.657860279083252,0.22577786445617676
17.106444120407104,0.21230792999267578
18.625559091567993,0.27042508125305176
20.10524010658264,0.2344188690185547
21.688037157058716,0.325775146484375
23.205646276474,0.26735901832580566
24.8044490814209,0.32135510444641113
26.3597412109375,0.2457437515258789
28.014962196350098,0.2911410331726074
29.62505316734314,0.3037080764770508
31.30171227455139,0.3203010559082031
33.0569531917572,0.40427064895629883
35.357229232788086,0.5774180889129639
37.78339409828186,0.6068689823150635
39.90147924423218,0.6554150581359863
42.581284284591675,0.6845810413360596
44.090641260147095,0.24408721923828125
45.57188820838928,0.22674894332885742
47.106651306152344,0.2854800224304199
48.626949310302734,0.29935216903686523
50.165144205093384,0.288754940032959
51.72908115386963,0.2977452278137207
53.375739336013794,0.27100610733032227
54.94374132156372,0.28449273109436035
56.57491111755371,0.32085585594177246
58.33338022232056,0.3852119445800781
60.03368806838989,0.30289196968078613
61.76129722595215,0.342972993850708
63.4885470867157,0.3191242218017578
65.62888813018799,0.4992387294769287
67.55850315093994,0.4387362003326416
70.00144529342651,0.5130858421325684
72.01522612571716,0.4502558708190918
74.0898642539978,0.5640239715576172
76.62848925590515,0.8070979118347168
78.95892214775085,0.7093238830566406
81.18561720848083,0.6282281875610352
83.32100129127502,0.5339677333831787
85.51542234420776,0.6253390312194824
87.90051817893982,0.567979097366333
90.25277423858643,0.5485279560089111
92.49500107765198,0.7103581428527832
96.08387303352356,1.4344589710235596
99.85486817359924,1.4519460201263428
103.24844312667847,0.870250940322876
104.7147581577301,0.22542166709899902
106.20872497558594,0.23129510879516602
107.73003816604614,0.2861602306365967
109.18407726287842,0.21327829360961914
110.68681716918945,0.25585389137268066
112.15941619873047,0.25761890411376953
113.6338062286377,0.24699687957763672
115.17301607131958,0.28957486152648926
116.72081208229065,0.3080172538757324
118.26413917541504,0.24022698402404785
119.86289930343628,0.2900118827819824
121.53869009017944,0.29168009757995605
123.15265107154846,0.3369920253753662
124.87920999526978,0.377899169921875
126.65283608436584,0.4123411178588867
128.9690113067627,0.939284086227417
130.87668824195862,0.42962121963500977
132.7991542816162,0.4657111167907715
134.65577912330627,0.4248199462890625
136.56202030181885,0.43575072288513184
138.54109907150269,0.5674121379852295
140.66768312454224,0.5480570793151855
142.66395330429077,0.5377342700958252
144.76313614845276,0.5418100357055664
146.98600220680237,0.621737003326416
149.11338019371033,0.5975432395935059
151.33812522888184,0.5993449687957764
154.01672220230103,0.9608678817749023
157.57609510421753,1.4458627700805664
161.45490622520447,1.5141539573669434
163.88158416748047,0.22129201889038086
165.46809720993042,0.25678491592407227
167.1291971206665,0.366621732711792
168.74067616462708,0.31616711616516113
170.52036213874817,0.3543229103088379
171.9239113330841,0.2077782154083252
173.58666610717773,0.23320293426513672
175.38036036491394,0.31479907035827637
177.00360131263733,0.37894606590270996
178.57356715202332,0.3169589042663574
180.14376711845398,0.30028390884399414
181.76859426498413,0.3370239734649658
183.42115926742554,0.30133485794067383
185.12009620666504,0.3715989589691162
186.91643714904785,0.3906841278076172
188.77311825752258,0.4302990436553955
190.60072326660156,0.4297499656677246
192.50593996047974,0.4596681594848633
194.4725103378296,0.5113029479980469
197.8935570716858,0.8031549453735352
200.24053812026978,0.6158957481384277
202.52976632118225,0.6881999969482422
204.89738130569458,0.6281988620758057
207.25049805641174,0.7752950191497803
209.59609603881836,0.6695759296417236
211.99758625030518,0.7565450668334961
216.16364526748657,1.5195720195770264
220.51436519622803,1.7158498764038086
227.60086607933044,2.77392578125
232.25823521614075,1.7486510276794434
234.1252851486206,0.33100104331970215
235.50718522071838,0.18866682052612305
236.95712518692017,0.22744488716125488
238.71164798736572,0.35457396507263184
