Time,Lag
3.117058038711548,0.9902641773223877
4.7882139682769775,0.6321992874145508
6.64960789680481,0.8513200283050537
8.17616891860962,0.2764468193054199
9.563107013702393,0.2216789722442627
10.979431867599487,0.2303159236907959
12.34959101676941,0.1936042308807373
13.764095783233643,0.337069034576416
15.216057062149048,0.22507882118225098
16.730905055999756,0.19710707664489746
18.20018982887268,0.4147052764892578
19.775644779205322,0.11352920532226562
21.335716724395752,0.32776498794555664
22.95958185195923,0.13413286209106445
25.01974391937256,0.2467498779296875
26.93721890449524,0.33196306228637695
28.759578704833984,0.20201706886291504
30.84836983680725,0.2044811248779297
32.646464824676514,0.18136882781982422
34.7809739112854,0.25566983222961426
36.96599078178406,0.3915069103240967
39.336731910705566,0.21803975105285645
41.30280590057373,0.2242109775543213
43.49857568740845,0.2894120216369629
46.38468289375305,0.4301900863647461
49.417330741882324,0.20135903358459473
52.60720777511597,0.4955000877380371
54.97457408905029,0.16584086418151855
57.99690389633179,0.40549182891845703
62.525856018066406,0.5419557094573975
66.20588684082031,0.1737198829650879
70.40023279190063,-0.020924091339111328
74.44227600097656,0.16259765625
78.38756084442139,0.6171379089355469
82.48717284202576,0.08477282524108887
85.26227402687073,0.22629880905151367
86.8215799331665,0.43260908126831055
88.37547278404236,0.37951207160949707
90.31952095031738,0.2931342124938965
92.05960583686829,0.43468523025512695
93.68044686317444,0.30892086029052734
95.69783592224121,0.1496140956878662
97.31845498085022,0.3524188995361328
98.86576581001282,0.14713764190673828
100.50045990943909,0.3751842975616455
102.2611517906189,0.16801786422729492
104.00337505340576,0.22654509544372559
105.80039286613464,0.20688509941101074
107.8450927734375,0.07948970794677734
109.87911486625671,0.12784886360168457
111.8271369934082,0.15935111045837402
113.90812683105469,0.12331771850585938
116.13707995414734,0.1134488582611084
118.5114529132843,0.16573405265808105
121.5639259815216,0.4176602363586426
124.89999890327454,-2.805241823196411
129.44455885887146,-6.840173006057739
133.34935975074768,-10.630290985107422
136.19193696975708,-14.507193803787231
140.60387992858887,-17.487849950790405
143.63756275177002,-21.761006116867065
145.3838348388672,-24.391937971115112
146.96719789505005,-26.566147089004517
148.40087294578552,-28.146209955215454
150.38776803016663,-29.51892614364624
152.39791774749756,-31.61993980407715
156.18462085723877,-33.4866509437561
157.6220898628235,-37.275717973709106
159.52250385284424,-38.7086877822876
161.06574988365173,-40.716156005859375
162.99586510658264,-42.184762954711914
164.62319207191467,-44.133882999420166
166.23345565795898,-45.944559812545776
167.9095480442047,-47.4469690322876
169.59446811676025,-47.96096992492676
171.24899768829346,-47.96096992492676
173.05963373184204,-47.96096992492676
174.70442390441895,-47.96096992492676
