Time,Scan
10.120281219482422,0.07265186309814453
11.168466091156006,0.04471397399902344
12.243770122528076,0.07137894630432129
13.35213017463684,0.1052398681640625
14.434568166732788,0.07997894287109375
15.488502979278564,0.05009198188781738
16.54207420349121,0.04811596870422363
17.589017152786255,0.04106402397155762
18.64200711250305,0.051889896392822266
19.780034065246582,0.1339740753173828
20.846243143081665,0.06405401229858398
21.997743129730225,0.14826393127441406
23.123513221740723,0.11986494064331055
24.207677125930786,0.08172321319580078
25.249521255493164,0.03911614418029785
26.33077335357666,0.07960772514343262
27.403109073638916,0.06932282447814941
28.60068130493164,0.19302821159362793
29.925610303878784,0.319730281829834
30.995537281036377,0.06354594230651855
32.18680810928345,0.18807601928710938
33.287992000579834,0.09961915016174316
34.45616316795349,0.1612229347229004
35.531105041503906,0.07032394409179688
36.57648205757141,0.043747901916503906
37.63388514518738,0.05603599548339844
38.70228028297424,0.06616878509521484
39.756235122680664,0.05134105682373047
40.80056595802307,0.042662858963012695
41.89368414878845,0.0905008316040039
43.02142000198364,0.11992406845092773
44.12162208557129,0.09852886199951172
45.214619159698486,0.08724021911621094
46.282634258270264,0.0658872127532959
47.364665031433105,0.0796210765838623
48.405781984329224,0.038583993911743164
49.47746396064758,0.0659949779510498
50.534388303756714,0.05536913871765137
51.591989278793335,0.05536389350891113
52.6875581741333,0.09439706802368164
53.72171115875244,0.03329300880432129
54.832311153411865,0.10468006134033203
55.875755071640015,0.04123806953430176
56.98812222480774,0.10932803153991699
58.07509708404541,0.08099126815795898
59.15928316116333,0.0827629566192627
60.56309700012207,0.36383700370788574
61.72158718109131,0.15155315399169922
62.878804206848145,0.13672900199890137
64.10087513923645,0.21791982650756836
65.23001432418823,0.12239909172058105
66.30123996734619,0.06813216209411621
67.38621997833252,0.0798647403717041
68.52751207351685,0.1387789249420166
69.62437391281128,0.09143614768981934
70.6757161617279,0.04962587356567383
71.7418212890625,0.06346893310546875
72.78028893470764,0.03744220733642578
73.83561110496521,0.053884267807006836
74.92688727378845,0.08645486831665039
75.97707915306091,0.04889798164367676
77.01874613761902,0.04029107093811035
78.09952926635742,0.07875609397888184
79.20614218711853,0.10113000869750977
80.28667902946472,0.07912278175354004
81.3722779750824,0.07967495918273926
82.43604397773743,0.05986309051513672
83.5322961807251,0.09519815444946289
84.57663011550903,0.03990578651428223
85.67652821540833,0.09889101982116699
86.7191972732544,0.04102683067321777
87.77282309532166,0.051518917083740234
88.81992435455322,0.04528522491455078
89.9328932762146,0.11024188995361328
91.03785514831543,0.10251998901367188
92.09605407714844,0.05381202697753906
93.2438371181488,0.1453702449798584
94.30761122703552,0.06256604194641113
95.72423219680786,0.3760998249053955
96.79602313041687,0.06640291213989258
97.84990215301514,0.05119895935058594
98.89735913276672,0.04472088813781738
100.12244701385498,0.15939688682556152
101.26176309585571,0.1374812126159668
102.31097221374512,0.04645514488220215
103.40575814247131,0.09318280220031738
104.51158428192139,0.10404300689697266
105.57556009292603,0.05781292915344238
106.6247091293335,0.047943830490112305
107.73273015022278,0.10339713096618652
108.79235410690308,0.05640816688537598
109.8464093208313,0.05218005180358887
110.90180516242981,0.0535891056060791
111.96783709526062,0.0642099380493164
113.01653718948364,0.04510688781738281
114.14696598052979,0.12839198112487793
115.2053291797638,0.05276322364807129
116.3109290599823,0.09885478019714355
117.42732119560242,0.11470603942871094
118.50657916069031,0.07703804969787598
119.62879514694214,0.11974382400512695
120.7407579421997,0.10607576370239258
121.81601810455322,0.07269525527954102
122.86979818344116,0.05071401596069336
